dataset,algorithm,size,run,time_us,char_comparisons,char_inspections,radix_calls,quick_switches
prefix_25,standard_mergesort,2300,27,12591,602622,0,0,0
prefix_25,standard_mergesort,2300,28,12573,602622,0,0,0
prefix_25,standard_mergesort,2300,29,12574,602622,0,0,0
prefix_25,standard_mergesort,2300,30,12626,602622,0,0,0
prefix_25,string_quicksort,2300,1,1459,156769,84947,0,0
prefix_25,string_quicksort,2300,2,1489,156769,84947,0,0
prefix_25,string_quicksort,2300,3,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,4,1452,156769,84947,0,0
prefix_25,string_quicksort,2300,5,1451,156769,84947,0,0
prefix_25,string_quicksort,2300,6,1454,156769,84947,0,0
prefix_25,string_quicksort,2300,7,1441,156769,84947,0,0
prefix_25,string_quicksort,2300,8,1441,156769,84947,0,0
prefix_25,string_quicksort,2300,9,1486,156769,84947,0,0
prefix_25,string_quicksort,2300,10,1441,156769,84947,0,0
prefix_25,string_quicksort,2300,11,1445,156769,84947,0,0
prefix_25,string_quicksort,2300,12,1442,156769,84947,0,0
prefix_25,string_quicksort,2300,13,1441,156769,84947,0,0
prefix_25,string_quicksort,2300,14,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,15,1461,156769,84947,0,0
prefix_25,string_quicksort,2300,16,1443,156769,84947,0,0
prefix_25,string_quicksort,2300,17,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,18,1454,156769,84947,0,0
prefix_25,string_quicksort,2300,19,1443,156769,84947,0,0
prefix_25,string_quicksort,2300,20,1440,156769,84947,0,0
prefix_25,string_quicksort,2300,21,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,22,1441,156769,84947,0,0
prefix_25,string_quicksort,2300,23,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,24,1450,156769,84947,0,0
prefix_25,string_quicksort,2300,25,1441,156769,84947,0,0
prefix_25,string_quicksort,2300,26,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,27,1442,156769,84947,0,0
prefix_25,string_quicksort,2300,28,1447,156769,84947,0,0
prefix_25,string_quicksort,2300,29,1444,156769,84947,0,0
prefix_25,string_quicksort,2300,30,1472,156769,84947,0,0
prefix_25,lcp_mergesort,2300,1,8031,625250,0,0,0
prefix_25,lcp_mergesort,2300,2,7982,625250,0,0,0
prefix_25,lcp_mergesort,2300,3,7963,625250,0,0,0
prefix_25,lcp_mergesort,2300,4,7941,625250,0,0,0
prefix_25,lcp_mergesort,2300,5,7918,625250,0,0,0
prefix_25,lcp_mergesort,2300,6,7936,625250,0,0,0
prefix_25,lcp_mergesort,2300,7,7938,625250,0,0,0
prefix_25,lcp_mergesort,2300,8,7913,625250,0,0,0
prefix_25,lcp_mergesort,2300,9,7973,625250,0,0,0
prefix_25,lcp_mergesort,2300,10,7922,625250,0,0,0
prefix_25,lcp_mergesort,2300,11,7900,625250,0,0,0
prefix_25,lcp_mergesort,2300,12,7903,625250,0,0,0
prefix_25,lcp_mergesort,2300,13,7905,625250,0,0,0
prefix_25,lcp_mergesort,2300,14,7911,625250,0,0,0
prefix_25,lcp_mergesort,2300,15,8036,625250,0,0,0
prefix_25,lcp_mergesort,2300,16,7897,625250,0,0,0
prefix_25,lcp_mergesort,2300,17,8021,625250,0,0,0
prefix_25,lcp_mergesort,2300,18,7988,625250,0,0,0
prefix_25,lcp_mergesort,2300,19,8097,625250,0,0,0
prefix_25,lcp_mergesort,2300,20,8275,625250,0,0,0
prefix_25,lcp_mergesort,2300,21,8151,625250,0,0,0
prefix_25,lcp_mergesort,2300,22,8019,625250,0,0,0
prefix_25,lcp_mergesort,2300,23,7952,625250,0,0,0
prefix_25,lcp_mergesort,2300,24,7932,625250,0,0,0
prefix_25,lcp_mergesort,2300,25,7929,625250,0,0,0
prefix_25,lcp_mergesort,2300,26,7998,625250,0,0,0
prefix_25,lcp_mergesort,2300,27,7963,625250,0,0,0
prefix_25,lcp_mergesort,2300,28,7926,625250,0,0,0
prefix_25,lcp_mergesort,2300,29,7917,625250,0,0,0
prefix_25,lcp_mergesort,2300,30,7929,625250,0,0,0
prefix_25,msd_radix_sort,2300,1,3876,0,125648,440,0
prefix_25,msd_radix_sort,2300,2,3770,0,125648,440,0
prefix_25,msd_radix_sort,2300,3,3790,0,125648,440,0
prefix_25,msd_radix_sort,2300,4,3778,0,125648,440,0
prefix_25,msd_radix_sort,2300,5,3772,0,125648,440,0
prefix_25,msd_radix_sort,2300,6,3754,0,125648,440,0
prefix_25,msd_radix_sort,2300,7,3808,0,125648,440,0
prefix_25,msd_radix_sort,2300,8,3811,0,125648,440,0
prefix_25,msd_radix_sort,2300,9,3786,0,125648,440,0
prefix_25,msd_radix_sort,2300,10,3752,0,125648,440,0
prefix_25,msd_radix_sort,2300,11,3742,0,125648,440,0
prefix_25,msd_radix_sort,2300,12,3738,0,125648,440,0
prefix_25,msd_radix_sort,2300,13,3732,0,125648,440,0
prefix_25,msd_radix_sort,2300,14,3741,0,125648,440,0
prefix_25,msd_radix_sort,2300,15,3732,0,125648,440,0
prefix_25,msd_radix_sort,2300,16,3729,0,125648,440,0
prefix_25,msd_radix_sort,2300,17,3728,0,125648,440,0
prefix_25,msd_radix_sort,2300,18,3757,0,125648,440,0
prefix_25,msd_radix_sort,2300,19,3764,0,125648,440,0
prefix_25,msd_radix_sort,2300,20,3731,0,125648,440,0
prefix_25,msd_radix_sort,2300,21,3734,0,125648,440,0
prefix_25,msd_radix_sort,2300,22,3726,0,125648,440,0
prefix_25,msd_radix_sort,2300,23,3737,0,125648,440,0
prefix_25,msd_radix_sort,2300,24,3734,0,125648,440,0
prefix_25,msd_radix_sort,2300,25,3753,0,125648,440,0
prefix_25,msd_radix_sort,2300,26,3732,0,125648,440,0
prefix_25,msd_radix_sort,2300,27,3725,0,125648,440,0
prefix_25,msd_radix_sort,2300,28,3756,0,125648,440,0
prefix_25,msd_radix_sort,2300,29,3752,0,125648,440,0
prefix_25,msd_radix_sort,2300,30,3742,0,125648,440,0
prefix_25,quick_msd_radix_sort,2300,1,3261,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,2,3176,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,3,3188,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,4,3143,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,5,3179,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,6,3146,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,7,3139,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,8,3141,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,9,3131,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,10,3123,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,11,3123,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,12,3145,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,13,3121,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,14,3121,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,15,3122,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,16,3121,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,17,3120,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,18,3124,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,19,3124,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,20,3226,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,21,3118,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,22,3138,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,23,3134,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,24,3117,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,25,3124,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,26,3126,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,27,3285,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,28,3225,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,29,3252,14575,130880,26,74
prefix_25,quick_msd_radix_sort,2300,30,3361,14575,130880,26,74
prefix_25,standard_quicksort,2400,1,15740,804701,0,0,0
prefix_25,standard_quicksort,2400,2,15748,804701,0,0,0
prefix_25,standard_quicksort,2400,3,15667,804701,0,0,0
prefix_25,standard_quicksort,2400,4,15661,804701,0,0,0
prefix_25,standard_quicksort,2400,5,15670,804701,0,0,0
prefix_25,standard_quicksort,2400,6,15949,804701,0,0,0
prefix_25,standard_quicksort,2400,7,15626,804701,0,0,0
prefix_25,standard_quicksort,2400,8,15651,804701,0,0,0
prefix_25,standard_quicksort,2400,9,15629,804701,0,0,0
prefix_25,standard_quicksort,2400,10,15650,804701,0,0,0
prefix_25,standard_quicksort,2400,11,15618,804701,0,0,0
prefix_25,standard_quicksort,2400,12,15621,804701,0,0,0
prefix_25,standard_quicksort,2400,13,15921,804701,0,0,0
prefix_25,standard_quicksort,2400,14,15722,804701,0,0,0
prefix_25,standard_quicksort,2400,15,15724,804701,0,0,0
prefix_25,standard_quicksort,2400,16,15663,804701,0,0,0
prefix_25,standard_quicksort,2400,17,15732,804701,0,0,0
prefix_25,standard_quicksort,2400,18,15631,804701,0,0,0
prefix_25,standard_quicksort,2400,19,15655,804701,0,0,0
prefix_25,standard_quicksort,2400,20,15630,804701,0,0,0
prefix_25,standard_quicksort,2400,21,15653,804701,0,0,0
prefix_25,standard_quicksort,2400,22,15671,804701,0,0,0
prefix_25,standard_quicksort,2400,23,15648,804701,0,0,0
prefix_25,standard_quicksort,2400,24,15633,804701,0,0,0
prefix_25,standard_quicksort,2400,25,15632,804701,0,0,0
prefix_25,standard_quicksort,2400,26,15664,804701,0,0,0
prefix_25,standard_quicksort,2400,27,15615,804701,0,0,0
prefix_25,standard_quicksort,2400,28,15652,804701,0,0,0
prefix_25,standard_quicksort,2400,29,15635,804701,0,0,0
prefix_25,standard_quicksort,2400,30,15625,804701,0,0,0
prefix_25,standard_mergesort,2400,1,13321,633895,0,0,0
prefix_25,standard_mergesort,2400,2,13282,633895,0,0,0
prefix_25,standard_mergesort,2400,3,13266,633895,0,0,0
prefix_25,standard_mergesort,2400,4,13233,633895,0,0,0
prefix_25,standard_mergesort,2400,5,13237,633895,0,0,0
prefix_25,standard_mergesort,2400,6,13287,633895,0,0,0
prefix_25,standard_mergesort,2400,7,13243,633895,0,0,0
prefix_25,standard_mergesort,2400,8,13335,633895,0,0,0
prefix_25,standard_mergesort,2400,9,13208,633895,0,0,0
prefix_25,standard_mergesort,2400,10,13278,633895,0,0,0
prefix_25,standard_mergesort,2400,11,13212,633895,0,0,0
prefix_25,standard_mergesort,2400,12,13216,633895,0,0,0
prefix_25,standard_mergesort,2400,13,13312,633895,0,0,0
prefix_25,standard_mergesort,2400,14,13228,633895,0,0,0
prefix_25,standard_mergesort,2400,15,13221,633895,0,0,0
prefix_25,standard_mergesort,2400,16,13566,633895,0,0,0
prefix_25,standard_mergesort,2400,17,13267,633895,0,0,0
prefix_25,standard_mergesort,2400,18,13235,633895,0,0,0
prefix_25,standard_mergesort,2400,19,13227,633895,0,0,0
prefix_25,standard_mergesort,2400,20,13230,633895,0,0,0
prefix_25,standard_mergesort,2400,21,13288,633895,0,0,0
prefix_25,standard_mergesort,2400,22,13233,633895,0,0,0
prefix_25,standard_mergesort,2400,23,13219,633895,0,0,0
prefix_25,standard_mergesort,2400,24,13227,633895,0,0,0
prefix_25,standard_mergesort,2400,25,13224,633895,0,0,0
prefix_25,standard_mergesort,2400,26,13253,633895,0,0,0
prefix_25,standard_mergesort,2400,27,13229,633895,0,0,0
prefix_25,standard_mergesort,2400,28,13221,633895,0,0,0
prefix_25,standard_mergesort,2400,29,13265,633895,0,0,0
prefix_25,standard_mergesort,2400,30,13338,633895,0,0,0
prefix_25,string_quicksort,2400,1,1584,160688,88742,0,0
prefix_25,string_quicksort,2400,2,1553,160688,88742,0,0
prefix_25,string_quicksort,2400,3,1581,160688,88742,0,0
prefix_25,string_quicksort,2400,4,1562,160688,88742,0,0
prefix_25,string_quicksort,2400,5,1548,160688,88742,0,0
prefix_25,string_quicksort,2400,6,1558,160688,88742,0,0
prefix_25,string_quicksort,2400,7,1557,160688,88742,0,0
prefix_25,string_quicksort,2400,8,1579,160688,88742,0,0
prefix_25,string_quicksort,2400,9,1560,160688,88742,0,0
prefix_25,string_quicksort,2400,10,1559,160688,88742,0,0
prefix_25,string_quicksort,2400,11,1553,160688,88742,0,0
prefix_25,string_quicksort,2400,12,1564,160688,88742,0,0
prefix_25,string_quicksort,2400,13,1554,160688,88742,0,0
prefix_25,string_quicksort,2400,14,1618,160688,88742,0,0
prefix_25,string_quicksort,2400,15,1554,160688,88742,0,0
prefix_25,string_quicksort,2400,16,1553,160688,88742,0,0
prefix_25,string_quicksort,2400,17,1553,160688,88742,0,0
prefix_25,string_quicksort,2400,18,1502,160688,88742,0,0
prefix_25,string_quicksort,2400,19,1525,160688,88742,0,0
prefix_25,string_quicksort,2400,20,1501,160688,88742,0,0
prefix_25,string_quicksort,2400,21,1505,160688,88742,0,0
prefix_25,string_quicksort,2400,22,1510,160688,88742,0,0
prefix_25,string_quicksort,2400,23,1504,160688,88742,0,0
prefix_25,string_quicksort,2400,24,1505,160688,88742,0,0
prefix_25,string_quicksort,2400,25,1508,160688,88742,0,0
prefix_25,string_quicksort,2400,26,1502,160688,88742,0,0
prefix_25,string_quicksort,2400,27,1518,160688,88742,0,0
prefix_25,string_quicksort,2400,28,1503,160688,88742,0,0
prefix_25,string_quicksort,2400,29,1503,160688,88742,0,0
prefix_25,string_quicksort,2400,30,1497,160688,88742,0,0
prefix_25,lcp_mergesort,2400,1,8405,657679,0,0,0
prefix_25,lcp_mergesort,2400,2,8380,657679,0,0,0
prefix_25,lcp_mergesort,2400,3,8354,657679,0,0,0
prefix_25,lcp_mergesort,2400,4,8394,657679,0,0,0
prefix_25,lcp_mergesort,2400,5,8364,657679,0,0,0
prefix_25,lcp_mergesort,2400,6,8337,657679,0,0,0
prefix_25,lcp_mergesort,2400,7,8332,657679,0,0,0
prefix_25,lcp_mergesort,2400,8,8336,657679,0,0,0
prefix_25,lcp_mergesort,2400,9,8351,657679,0,0,0
prefix_25,lcp_mergesort,2400,10,8332,657679,0,0,0
prefix_25,lcp_mergesort,2400,11,8326,657679,0,0,0
prefix_25,lcp_mergesort,2400,12,8320,657679,0,0,0
prefix_25,lcp_mergesort,2400,13,8320,657679,0,0,0
prefix_25,lcp_mergesort,2400,14,8329,657679,0,0,0
prefix_25,lcp_mergesort,2400,15,8303,657679,0,0,0
prefix_25,lcp_mergesort,2400,16,8370,657679,0,0,0
prefix_25,lcp_mergesort,2400,17,8331,657679,0,0,0
prefix_25,lcp_mergesort,2400,18,8312,657679,0,0,0
prefix_25,lcp_mergesort,2400,19,8658,657679,0,0,0
prefix_25,lcp_mergesort,2400,20,8556,657679,0,0,0
prefix_25,lcp_mergesort,2400,21,8353,657679,0,0,0
prefix_25,lcp_mergesort,2400,22,8326,657679,0,0,0
prefix_25,lcp_mergesort,2400,23,8324,657679,0,0,0
prefix_25,lcp_mergesort,2400,24,8320,657679,0,0,0
prefix_25,lcp_mergesort,2400,25,8363,657679,0,0,0
prefix_25,lcp_mergesort,2400,26,8336,657679,0,0,0
prefix_25,lcp_mergesort,2400,27,8311,657679,0,0,0
prefix_25,lcp_mergesort,2400,28,8387,657679,0,0,0
prefix_25,lcp_mergesort,2400,29,8437,657679,0,0,0
prefix_25,lcp_mergesort,2400,30,8326,657679,0,0,0
prefix_25,msd_radix_sort,2400,1,4079,0,131202,477,0
prefix_25,msd_radix_sort,2400,2,3981,0,131202,477,0
prefix_25,msd_radix_sort,2400,3,3963,0,131202,477,0
prefix_25,msd_radix_sort,2400,4,3961,0,131202,477,0
prefix_25,msd_radix_sort,2400,5,3966,0,131202,477,0
prefix_25,msd_radix_sort,2400,6,3950,0,131202,477,0
prefix_25,msd_radix_sort,2400,7,3942,0,131202,477,0
prefix_25,msd_radix_sort,2400,8,3952,0,131202,477,0
prefix_25,msd_radix_sort,2400,9,3933,0,131202,477,0
prefix_25,msd_radix_sort,2400,10,3939,0,131202,477,0
prefix_25,msd_radix_sort,2400,11,3930,0,131202,477,0
prefix_25,msd_radix_sort,2400,12,3949,0,131202,477,0
prefix_25,msd_radix_sort,2400,13,3933,0,131202,477,0
prefix_25,msd_radix_sort,2400,14,3936,0,131202,477,0
prefix_25,msd_radix_sort,2400,15,3941,0,131202,477,0
prefix_25,msd_radix_sort,2400,16,3935,0,131202,477,0
prefix_25,msd_radix_sort,2400,17,3931,0,131202,477,0
prefix_25,msd_radix_sort,2400,18,3966,0,131202,477,0
prefix_25,msd_radix_sort,2400,19,3930,0,131202,477,0
prefix_25,msd_radix_sort,2400,20,3990,0,131202,477,0
prefix_25,msd_radix_sort,2400,21,4112,0,131202,477,0
prefix_25,msd_radix_sort,2400,22,3961,0,131202,477,0
prefix_25,msd_radix_sort,2400,23,3932,0,131202,477,0
prefix_25,msd_radix_sort,2400,24,3929,0,131202,477,0
prefix_25,msd_radix_sort,2400,25,3932,0,131202,477,0
prefix_25,msd_radix_sort,2400,26,3931,0,131202,477,0
prefix_25,msd_radix_sort,2400,27,3944,0,131202,477,0
prefix_25,msd_radix_sort,2400,28,3930,0,131202,477,0
prefix_25,msd_radix_sort,2400,29,3940,0,131202,477,0
prefix_25,msd_radix_sort,2400,30,3928,0,131202,477,0
prefix_25,quick_msd_radix_sort,2400,1,3394,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,2,3332,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,3,3316,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,4,3344,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,5,3297,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,6,3302,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,7,3308,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,8,3293,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,9,3290,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,10,3291,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,11,3292,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,12,3270,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,13,3286,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,14,3288,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,15,3293,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,16,3290,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,17,3352,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,18,3305,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,19,3290,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,20,3322,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,21,3287,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,22,3294,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,23,3285,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,24,3556,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,25,3333,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,26,3348,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,27,3441,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,28,3343,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,29,3270,15781,137064,26,74
prefix_25,quick_msd_radix_sort,2400,30,3280,15781,137064,26,74
prefix_25,standard_quicksort,2500,1,16358,838280,0,0,0
prefix_25,standard_quicksort,2500,2,16334,838280,0,0,0
prefix_25,standard_quicksort,2500,3,16301,838280,0,0,0
prefix_25,standard_quicksort,2500,4,16471,838280,0,0,0
prefix_25,standard_quicksort,2500,5,16315,838280,0,0,0
prefix_25,standard_quicksort,2500,6,16339,838280,0,0,0
prefix_25,standard_quicksort,2500,7,16320,838280,0,0,0
prefix_25,standard_quicksort,2500,8,16319,838280,0,0,0
prefix_25,standard_quicksort,2500,9,16322,838280,0,0,0
prefix_25,standard_quicksort,2500,10,16361,838280,0,0,0
prefix_25,standard_quicksort,2500,11,16412,838280,0,0,0
prefix_25,standard_quicksort,2500,12,16339,838280,0,0,0
prefix_25,standard_quicksort,2500,13,16662,838280,0,0,0
prefix_25,standard_quicksort,2500,14,16426,838280,0,0,0
prefix_25,standard_quicksort,2500,15,16341,838280,0,0,0
prefix_25,standard_quicksort,2500,16,16387,838280,0,0,0
prefix_25,standard_quicksort,2500,17,16456,838280,0,0,0
prefix_25,standard_quicksort,2500,18,16371,838280,0,0,0
prefix_25,standard_quicksort,2500,19,16327,838280,0,0,0
prefix_25,standard_quicksort,2500,20,16321,838280,0,0,0
prefix_25,standard_quicksort,2500,21,16335,838280,0,0,0
prefix_25,standard_quicksort,2500,22,16420,838280,0,0,0
prefix_25,standard_quicksort,2500,23,16366,838280,0,0,0
prefix_25,standard_quicksort,2500,24,16393,838280,0,0,0
prefix_25,standard_quicksort,2500,25,16384,838280,0,0,0
prefix_25,standard_quicksort,2500,26,16341,838280,0,0,0
prefix_25,standard_quicksort,2500,27,16320,838280,0,0,0
prefix_25,standard_quicksort,2500,28,16347,838280,0,0,0
prefix_25,standard_quicksort,2500,29,16382,838280,0,0,0
prefix_25,standard_quicksort,2500,30,16382,838280,0,0,0
prefix_25,standard_mergesort,2500,1,14038,664284,0,0,0
prefix_25,standard_mergesort,2500,2,13943,664284,0,0,0
prefix_25,standard_mergesort,2500,3,13930,664284,0,0,0
prefix_25,standard_mergesort,2500,4,13876,664284,0,0,0
prefix_25,standard_mergesort,2500,5,13885,664284,0,0,0
prefix_25,standard_mergesort,2500,6,13936,664284,0,0,0
prefix_25,standard_mergesort,2500,7,13864,664284,0,0,0
prefix_25,standard_mergesort,2500,8,13890,664284,0,0,0
prefix_25,standard_mergesort,2500,9,13898,664284,0,0,0
prefix_25,standard_mergesort,2500,10,13893,664284,0,0,0
prefix_25,standard_mergesort,2500,11,13867,664284,0,0,0
prefix_25,standard_mergesort,2500,12,13920,664284,0,0,0
prefix_25,standard_mergesort,2500,13,13965,664284,0,0,0
prefix_25,standard_mergesort,2500,14,13871,664284,0,0,0
prefix_25,standard_mergesort,2500,15,14211,664284,0,0,0
prefix_25,standard_mergesort,2500,16,13994,664284,0,0,0
prefix_25,standard_mergesort,2500,17,13944,664284,0,0,0
prefix_25,standard_mergesort,2500,18,13873,664284,0,0,0
prefix_25,standard_mergesort,2500,19,13956,664284,0,0,0
prefix_25,standard_mergesort,2500,20,13953,664284,0,0,0
prefix_25,standard_mergesort,2500,21,13910,664284,0,0,0
prefix_25,standard_mergesort,2500,22,14216,664284,0,0,0
prefix_25,standard_mergesort,2500,23,13872,664284,0,0,0
prefix_25,standard_mergesort,2500,24,13867,664284,0,0,0
prefix_25,standard_mergesort,2500,25,13913,664284,0,0,0
prefix_25,standard_mergesort,2500,26,13867,664284,0,0,0
prefix_25,standard_mergesort,2500,27,13934,664284,0,0,0
prefix_25,standard_mergesort,2500,28,13891,664284,0,0,0
prefix_25,standard_mergesort,2500,29,13909,664284,0,0,0
prefix_25,standard_mergesort,2500,30,13896,664284,0,0,0
prefix_25,string_quicksort,2500,1,1593,165581,90034,0,0
prefix_25,string_quicksort,2500,2,1589,165581,90034,0,0
prefix_25,string_quicksort,2500,3,1584,165581,90034,0,0
prefix_25,string_quicksort,2500,4,1586,165581,90034,0,0
prefix_25,string_quicksort,2500,5,1579,165581,90034,0,0
prefix_25,string_quicksort,2500,6,1576,165581,90034,0,0
prefix_25,string_quicksort,2500,7,1590,165581,90034,0,0
prefix_25,string_quicksort,2500,8,1583,165581,90034,0,0
prefix_25,string_quicksort,2500,9,1582,165581,90034,0,0
prefix_25,string_quicksort,2500,10,1587,165581,90034,0,0
prefix_25,string_quicksort,2500,11,1579,165581,90034,0,0
